Ticker,Data_Points,Avg_RET,Avg_RET_Pct,Avg_Score,Correlation,Date_Start,Date_End,RET_StdDev,Score_StdDev,Min_RET,Max_RET,Min_Score,Max_Score
DRI,169,0.013840609467455618,1.3840609467455618,0.44585798816568045,0.192037153,2020-07-13,2021-06-29,0.032930023536951736,0.29397218640419326,-0.041192,0.180474,-0.53,0.77
DVA,83,-0.000536687,-0.053668675,0.378433735,0.38898126354222007,2020-07-31,2021-06-29,0.021149951279380956,0.33889879749806756,-0.07359,0.043561,-0.66,0.76
EBMT,36,0.005967972,0.5967972222222222,0.2872222222222222,0.065721222,2020-01-02,2021-06-29,0.024089500747345286,0.4634813055937862,-0.035595,0.06095,-0.72,0.77
EGAN,69,0.007520362,0.7520362318840579,0.36434782608695654,0.3137372244671639,2020-01-07,2021-06-28,0.050307595,0.3338301710753607,-0.275679,0.14,-0.68,0.76
EGBN,61,-0.004187426,-0.418742623,0.38081967213114754,0.043728948,2020-01-02,2021-06-30,0.029432007794496465,0.23493470782302625,-0.08768,0.060116,-0.01,0.77
ESE,56,0.003938429,0.3938428571428571,0.3819642857142857,-0.19198216,2020-01-02,2021-06-24,0.021416233983386733,0.33598387213921793,-0.04665,0.073628,-0.61,0.78
ESEA,32,0.030384031,3.038403125,0.224375,0.1264494027798138,2020-02-12,2021-06-30,0.093575558,0.26393960086206425,-0.086225,0.399177,-0.63,0.7
FFIN,32,-0.0013625,-0.13625,0.3846875,0.17951713262212596,2020-08-19,2021-06-28,0.018377340969160206,0.3591475963552338,-0.043464,0.035821,-0.72,0.76
FHTX,24,0.005577565,0.5577565217391305,0.2625,-0.497256469,2020-10-23,2021-06-30,0.093183865,0.2647435182110841,-0.16986,0.366102,-0.31,0.76
FND,90,0.0047584,0.47583999999999993,0.39444444444444443,0.22851860801530466,2020-06-19,2021-06-29,0.025827843731440887,0.2803132722272824,-0.0474,0.071717,-0.49,0.77
FORD,17,0.003509765,0.3509764705882352,0.4194117647058824,-0.117277472,2020-01-09,2021-06-25,0.039199966729146295,0.287368896,-0.120205,0.071429,0.04,0.74
FORM,69,-0.005008319,-0.500831884,0.30463768115942036,0.082973017,2020-01-07,2021-06-25,0.048847023822124504,0.31787705591454196,-0.182406,0.191211,-0.61,0.77
FUNC,26,0.008976731,0.897673077,0.18423076923076923,0.21091987934438022,2020-06-02,2021-06-28,0.02674777,0.3373920340129337,-0.057971,0.065217,-0.57,0.75
GBDC,33,0.000895758,0.089575758,0.2984848484848485,-0.216964624,2020-10-22,2021-06-29,0.008000645,0.33221906564156967,-0.022092,0.020408,-0.54,0.73
HOV,38,0.026990947368421055,2.6990947368421057,0.1563157894736842,0.14591081789535834,2020-02-20,2021-06-28,0.10822643131327932,0.32083860599264835,-0.136247,0.331754,-0.65,0.73
HRTG,35,-0.002167857,-0.216785714,0.11314285714285714,-0.022514933,2020-09-02,2021-06-22,0.022754376,0.3858281500157004,-0.060748,0.037412,-0.72,0.74
